dataset_id,electrode,stoichiometry,ocp_V_vs_Li,data_kind,source_id
AE_NMC,Negative electrode,0.61395656,0.10254119786986848,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.6214683200000001,0.10163579520303756,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.62898008,0.10073813150665956,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.63649184,0.09985025798232527,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.6440036,0.0989743185127736,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.6515153600000001,0.09811254467058461,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.6590271200000001,0.09726724919892149,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.66653888,0.09644081757141976,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.6740506399999999,0.09563569745660061,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.6815624,0.09485438572301064,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.68907416,0.09409941273042932,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.69658592,0.09337332342693117,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.70409768,0.09267865488072857,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.71160944,0.0920179099048255,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.7191212,0.09139352598140249,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.72663296,0.09080783918761881,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.73414472,0.09026304225699278,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.7416564800000001,0.08976113628887106,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.74916824,0.08930387505097315,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.75668,0.08889270119834691,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.42424,4.290654189805994,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.4296186,4.2768331709914,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.43499720000000003,4.263113910785699,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.4403758,4.2494999829163715,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.4457544,4.2359950454231,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.451133,4.222602838965558,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.4565116,4.209327184715346,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.46189020000000003,4.196171981799593,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.4672688,4.183141204262816,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.4726474,4.1702388975127205,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.478026,4.157469174214932,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.4834046,4.1448362096011975,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.4887832,4.132344236155247,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.4941618,4.1199975376405895,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.4995404,4.107800442434747,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.504919,4.095757316135158,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.5102976,4.083872553402963,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.5156762,4.072150569012391,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.5210548,4.06059578807545,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.5264334,4.049212635414056,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.5318120000000001,4.038005524054824,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.5371906,4.026978842825431,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.5425692,4.016136943035765,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.5479478,4.005484124232113,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.5533264,3.995024619018418,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.558705,3.984762576945142,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.5640836,3.974702047473602,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.5694622,3.964846962031739,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.5748408,3.9552011151862136,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.5802194,3.9457681449653914,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.5855980000000001,3.936551512378284,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.5909766000000001,3.9275544801857003,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.5963552,3.9187800909917123,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6017338,3.910231144736073,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6071124,3.9019101756810888,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.612491,3.893819428999905,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6178696,3.8859608370866927,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6232482,3.878335995722886,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6286268,3.870946140247247,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6340053999999999,3.8637921218906786,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6393840000000001,3.856874384449497,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6447626,3.850192941482708,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6501412,3.843747354229724,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6555198,3.837536710454454,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6608984,3.8315596044295783,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.666277,3.8258141182808623,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6716556,3.8202978049151413,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6770342,3.8150076727569995,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6824128,3.809940172517839,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6877914,3.80509118621674,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6931700000000001,3.8004560186651952,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.6985486000000001,3.7960293916171137,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.7039272000000001,3.7918054407715323,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.7093058,3.787777715798052,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.7146844,3.783939183534252,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.720063,3.7802822344802904,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.7254415999999999,3.776798692688747,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.7308202,3.7734798291177096,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.7361987999999999,3.770316378482559,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.7415773999999999,3.7672985596071564,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.746956,3.7644160992387077,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.7523346,3.7616582592529957,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.7577132,3.7590138671384676,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.7630918,3.756471349609485,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.7684704,3.75401876916157,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.773849,3.751643863345287,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.7792276,3.7493340865012703,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.7846062,3.747076653667291,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.7899848,3.744858586340012,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.7953634,3.7426667597494965,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8007420000000001,3.740487951284204,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8061206000000001,3.738308889688506,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8114992000000001,3.736116304643807,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8168778,3.7338969763382504,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8222564,3.7316377846284117,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.827635,3.7293257573987746,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8330136,3.7269481177294606,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8383921999999999,3.724492329487257,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8437707999999999,3.7219461409541057,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8491493999999999,3.719297626091834,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8545280000000001,3.7165352229944335,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8599066,3.713647768967185,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8652852,3.7106245314342967,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8706638,3.707455233398184,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8760424,3.704130071236538,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.881421,3.7006397208167083,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8867996,3.6969753244526973,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8921782,3.693128444656405,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.8975568,3.6890909581563798,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.9029354,3.684854840004244,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.9083140000000001,3.680411742792734,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.9136926,3.6757521912274895,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.9190712,3.670864051958724,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.9244498000000001,3.6657296357191447,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.9298284000000001,3.66032021795942,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.9352069999999999,3.6545856924739413,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.9405855999999999,3.6484350758762796,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.9459641999999999,3.6416999157901104,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.9513427999999999,3.6340661245749253,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.9567213999999999,3.6249488254122246,tabulated_published_fit_not_measurement,S01
AE_NMC,Positive electrode,0.9621,3.6132690157674188,tabulated_published_fit_not_measurement,S01
